Player,Season,Age_x,Tm,Pos_x,GP_x,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%,CF,CA,CF%,CF% rel,FF,FA,FF%,FF% rel,oiSH%,oiSV%,PDO,oZS%,dZS%,TOI/60,TOI(EV),TK,GV,SAtt.,Thru%,SOT_Att,SOT_Scored,SOT_Saved,SOT_Pct
Carl Gunnarsson,2010,24,TOR,D,68,4,16,20,-2,14,3.7,3,1,0,1,13,3,0,69,5.8,1240,18:15:00,120,63,0,0,,907,962,48.5,-1.2,632,710,47.1,-3.2,8.8,91.6,100.5,46.7,53.3,18:15:00,14:18:00,24,44,157,43.9,0,0,0,0.0
Erik Gustafsson,2010,22,PHI,D,3,0,0,0,-1,4,-0.1,0,0,0,0,0,0,0,2,0,33,10:57:00,1,0,0,0,,23,21,52.3,,15,13,53.6,,0,87.5,87.5,35.7,64.3,10:57:00,10:44:00,1,1,5,40,0,0,0,0.0
Niklas Hagman,2010,31,CGY,LW,71,11,16,27,-2,24,2.3,7,4,0,0,13,3,0,140,7.9,968,13:38:00,12,35,3,22,12,813,743,52.2,0.1,599,548,52.2,-0.6,7.3,92,99.3,51,49,13:38:00,11:50:00,12,25,255,54.9,8,1,7,12.5
Ron Hainsey,2010,29,ATL,D,82,3,16,19,3,24,3.9,3,0,0,2,14,1,1,83,3.6,1483,18:05:00,168,49,0,0,,1121,1248,47.3,-4.6,862,866,49.9,-3,8.2,92.3,100.5,48,52,17:54:00,15:40:00,29,47,183,45.4,0,0,0,0.0
David Hale,2010,29,OTT,D,25,1,4,5,7,6,1.9,1,0,0,1,4,0,0,20,5,408,16:19:00,22,29,0,0,,318,329,49.1,0.1,239,259,48,-1.4,10.3,94.2,104.5,52.9,47.1,16:19:00,14:58:00,8,10,35,57.1,0,0,0,0.0
Micheal Haley,2010,24,NYI,C,27,2,1,3,-4,85,0,2,0,0,0,1,0,0,13,15.4,217,08:02:00,3,55,7,13,35,134,222,37.6,-12.8,104,148,41.3,-10.2,9,90.5,99.4,45.8,54.2,08:02:00,07:41:00,7,4,24,54.2,0,0,0,0.0
Matt Halischuk,2010,22,NSH,RW,27,4,8,12,5,2,1.5,4,0,0,1,8,0,0,29,13.8,273,10:08:00,9,6,0,4,0,193,253,43.3,-4.5,146,191,43.3,-5,12.5,93.8,106.3,58.5,41.5,10:08:00,09:52:00,16,4,55,52.7,0,0,0,0.0
Adam Hall,2010,30,TBL,RW,82,7,11,18,-12,32,0.1,7,0,0,1,11,0,0,167,4.2,1218,14:51:00,59,152,360,295,55,795,837,48.7,-5.6,635,576,52.4,-2.2,5.5,90.2,95.7,40.6,59.4,14:51:00,11:51:00,22,18,248,67.3,7,2,5,28.6
Taylor Hall,2010,19,EDM,LW,65,22,20,42,-9,27,4.5,14,8,0,4,17,3,0,186,11.8,1184,18:13:00,37,48,42,63,40,960,996,49.1,5.4,674,753,47.2,4.6,9.6,90,99.6,52.4,47.6,18:13:00,15:24:00,45,45,363,51.2,7,2,5,28.6
Jeff Halpern,2010,34,MTL,C,72,11,15,26,6,29,2.8,10,0,1,3,15,0,0,62,17.7,917,12:44:00,53,42,338,256,56.9,628,714,46.8,-6.1,458,503,47.7,-6.2,10.1,92.9,103,43.1,56.9,12:44:00,10:16:00,15,18,111,55.9,0,0,0,0.0
Dan Hamhuis,2010,28,VAN,D,64,6,17,23,29,34,7,4,2,0,1,12,5,0,109,5.5,1451,22:41:00,89,76,0,0,,1178,990,54.3,1.7,888,753,54.1,2.6,9.8,93.1,102.9,50,50,22:41:00,17:53:00,43,33,234,46.6,0,0,0,0.0
Zach Hamill,2010,22,BOS,C,3,0,1,1,1,0,0.1,0,0,0,0,1,0,0,1,0,31,10:28:00,3,0,5,11,31.3,15,21,41.7,-14.6,9,12,42.9,-10,12.5,100,112.5,46.2,53.8,10:28:00,10:24:00,1,2,4,25,0,0,0,0.0
Travis Hamonic,2010,20,NYI,D,62,5,21,26,4,103,5,4,1,0,0,17,3,1,118,4.2,1338,21:34:00,115,116,0,0,,988,1051,48.5,2.7,728,759,49,2.7,9.2,90.6,99.7,46.5,53.5,21:14:00,17:09:00,42,48,253,45.5,0,0,0,0.0
Roman Hamrlik,2010,36,MTL,D,79,5,29,34,6,81,7.1,3,2,0,0,16,13,0,129,3.9,1760,22:17:00,192,66,0,0,,1431,1412,50.3,-1.5,1083,1011,51.7,-0.5,6.7,93.5,100.2,51.1,48.9,22:17:00,17:46:00,31,53,276,46.7,0,0,0,0.0
Michal Handzus,2010,33,LAK,C,82,12,18,30,-5,20,2.2,8,4,0,3,11,6,1,94,12.8,1422,17:21:00,48,86,678,634,51.7,833,947,46.8,-8.1,603,721,45.5,-8.5,7.7,92.4,100.1,43.6,56.4,17:21:00,12:13:00,24,39,175,53.7,9,4,5,44.4
Scott Hannan,2010,32,TOT,D,78,1,10,11,4,34,3.2,1,0,0,0,9,0,1,56,1.8,1543,19:47:00,122,84,0,0,,1221,1209,50.2,1,908,877,50.9,2.4,7.3,92.3,99.6,48.2,51.8,19:47:00,16:56:00,19,41,109,51.4,0,0,0,0.0
Scott Hannan,2010,32,WSH,D,55,1,4,5,3,28,2.2,1,0,0,0,4,0,0,35,2.9,1115,20:16:00,86,58,0,0,,1221,1209,50.2,1,908,877,50.9,2.4,7.3,92.3,99.6,48.2,51.8,19:47:00,16:56:00,19,41,109,51.4,0,0,0,0.0
Scott Hannan,2010,32,COL,D,23,0,6,6,1,6,1,0,0,0,0,5,0,1,21,0,429,18:38:00,36,26,0,0,,1221,1209,50.2,1,908,877,50.9,2.4,7.3,92.3,99.6,48.2,51.8,19:47:00,16:56:00,19,41,109,51.4,0,0,0,0.0
Jannik Hansen,2010,24,VAN,LW,82,9,20,29,13,32,2.5,9,0,0,2,19,0,1,113,8,1206,14:43:00,26,149,8,11,42.1,914,913,50,-4.3,686,673,50.5,-2.9,8.1,94.2,102.3,33.8,66.2,14:43:00,12:07:00,42,16,185,61.1,0,0,0,0.0
Christian Hanson,2010,24,TOR,RW,6,0,0,0,0,4,-0.1,0,0,0,0,0,0,0,2,0,51,08:26:00,0,11,7,10,41.2,35,34,50.7,-14.4,24,24,50,-13.3,0,100,100,65.4,34.6,08:26:00,07:43:00,2,1,11,18.2,0,0,0,0.0
Martin Hanzal,2010,23,PHX,C,61,16,10,26,4,54,2.4,9,7,0,5,10,0,0,149,10.7,1190,19:30:00,35,147,518,511,50.3,876,786,52.7,2.1,675,625,51.9,2.1,7.2,93.6,100.9,46.7,53.3,19:30:00,14:23:00,28,23,265,56.2,0,0,0,0.0
Johan Harju,2010,24,TBL,LW,10,1,2,3,-2,2,0.2,1,0,0,0,2,0,0,14,7.1,85,08:28:00,2,9,2,3,40,65,60,52,-1.8,49,40,55.1,0.9,12.5,73.1,85.6,58.5,41.5,08:28:00,07:08:00,0,1,22,63.6,0,0,0,0.0
Jay Harrison,2010,28,CAR,D,72,3,7,10,5,72,2.8,3,0,0,0,7,0,0,49,6.1,1100,15:16:00,100,110,0,0,,891,915,49.3,-0.5,638,689,48.1,-0.3,8.9,92.1,101,42.2,57.8,15:04:00,12:49:00,16,32,137,35.8,0,0,0,0.0
Peter Harrold,2010,27,LAK,D,19,1,3,4,3,4,1.1,1,0,0,0,3,0,0,12,8.3,233,12:15:00,6,5,0,0,,226,164,57.9,4.1,168,119,58.5,6.3,7.8,93.5,101.4,52.5,47.5,12:15:00,11:33:00,5,6,30,40,0,0,0,0.0
Teemu Hartikainen,2010,20,EDM,LW,12,3,2,5,-3,4,0.4,2,1,0,0,1,1,0,21,14.3,209,17:25:00,6,19,6,12,33.3,156,146,51.7,-1.7,107,108,49.8,-3.4,3.9,92.2,96.2,54.3,45.7,17:25:00,14:49:00,4,5,36,58.3,1,0,1,0.0
Scott Hartnell,2010,28,PHI,RW,82,24,25,49,14,142,5.9,20,4,0,4,19,6,0,177,13.6,1362,16:36:00,38,168,5,5,50,1105,1132,49.4,-2.5,821,816,50.2,-2.3,10.7,91.2,101.8,53.2,46.8,16:36:00,13:43:00,31,33,290,60.7,0,0,0,0.0
Martin Havlat,2010,29,MIN,LW,78,22,40,62,-10,52,6.4,19,3,0,4,29,11,0,229,9.6,1431,18:21:00,24,34,3,7,30,1127,1164,49.2,5.3,854,901,48.7,5.3,9.9,89.7,99.6,51.4,48.6,18:21:00,15:21:00,43,47,369,62.1,2,0,2,0.0
Dany Heatley,2010,30,SJS,RW,80,26,38,64,8,56,7.3,14,11,1,5,18,19,1,217,12,1572,19:39:00,29,104,9,11,45,1234,1140,52,-2.3,903,855,51.4,-3.4,9.1,92,101.2,51.3,48.7,19:39:00,15:24:00,29,68,404,53.7,1,0,1,0.0
Jochen Hecht,2010,33,BUF,C,67,12,17,29,4,40,2.6,12,0,0,4,15,2,0,172,7,1144,17:05:00,26,32,314,415,43.1,984,798,55.2,5.7,750,592,55.9,6.4,8.4,90.5,98.9,58.4,41.6,17:05:00,13:39:00,33,26,277,62.1,1,1,0,100.0
Victor Hedman,2010,20,TBL,D,79,3,23,26,3,70,5,3,0,0,0,20,3,0,101,3,1660,21:01:00,85,54,0,0,,1358,1167,53.8,2.7,1025,842,54.9,2.1,8.7,89.9,98.6,49.1,50.9,21:01:00,17:20:00,48,64,243,41.6,6,2,4,33.3
Jan Hejda,2010,32,CBJ,D,77,5,15,20,-6,28,3.6,5,0,0,0,14,0,1,79,6.3,1626,21:07:00,158,152,1,0,100,1247,1227,50.4,-1.7,950,917,50.9,-1.7,8.4,90.1,98.5,51.5,48.5,21:07:00,18:07:00,21,30,167,47.3,0,0,0,0.0
Milan Hejduk,2010,34,COL,RW,71,22,34,56,-23,18,5.2,12,10,0,2,20,14,0,170,12.9,1273,17:55:00,31,9,2,3,40,941,1029,47.8,-1.9,708,767,48,-1,8.4,89.2,97.6,54.3,45.7,17:55:00,14:46:00,38,23,254,66.9,6,2,4,33.3
Darren Helm,2010,24,DET,C,82,12,20,32,9,16,3,10,0,2,2,19,0,1,177,6.8,1091,13:18:00,30,128,493,445,52.6,884,729,54.8,0.4,688,570,54.7,0.9,8.3,91.5,99.8,49.2,50.8,13:18:00,10:11:00,46,20,289,61.2,0,0,0,0.0
Ales Hemsky,2010,27,EDM,RW,47,14,28,42,3,18,4.7,12,1,1,1,19,8,1,100,14,859,18:17:00,18,29,1,6,14.3,601,668,47.4,2.3,438,503,46.5,2.7,11.6,90.3,101.9,53.4,46.6,18:17:00,14:14:00,17,32,183,54.6,3,0,3,0.0
Matt Hendricks,2010,29,WSH,C,77,9,16,25,-2,110,2.2,8,1,0,3,15,1,0,113,8,882,11:28:00,37,165,50,43,53.8,688,682,50.2,-1.6,488,475,50.7,-0.9,8,90.7,98.7,51.9,48.1,11:15:00,09:46:00,17,10,185,59.5,4,2,2,50.0
Jordan Hendry,2010,26,CHI,D,37,1,0,1,-2,4,0.3,1,0,0,0,0,0,0,35,2.9,396,10:42:00,29,47,0,1,0,321,349,47.9,-8,246,256,49,-7,5.5,93.2,98.7,54.9,45.1,10:42:00,10:28:00,7,4,64,54.7,0,0,0,0.0
Adam Henrique,2010,20,NJD,C,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,13,13:21:00,2,0,0,1,0,8,8,50,-7.6,7,4,63.6,9.1,20,100,120,50,50,13:21:00,12:36:00,0,0,3,100,0,0,0,0.0
T.J. Hensick,2010,25,STL,C,13,1,2,3,-5,2,0,1,0,0,0,1,1,0,12,8.3,118,09:05:00,1,1,11,18,37.9,111,101,52.4,1.2,89,73,54.9,4.1,9.2,78.4,87.7,72.4,27.6,09:05:00,08:45:00,2,0,22,54.5,0,0,0,0.0
Chris Higgins,2010,27,TOT,C,62,13,15,28,5,16,3,12,1,0,0,14,0,1,160,8.1,1011,16:18:00,36,80,41,44,48.2,867,713,54.9,3.1,640,523,55,4,7.3,92,99.3,46,54,16:18:00,13:05:00,40,12,257,62.3,2,0,2,0.0
Chris Higgins,2010,27,FLA,C,48,11,12,23,5,10,2.7,11,0,0,0,11,0,1,126,8.7,799,16:39:00,31,62,30,35,46.2,867,713,54.9,3.1,640,523,55,4,7.3,92,99.3,46,54,16:18:00,13:05:00,40,12,257,62.3,2,0,2,0.0
Chris Higgins,2010,27,VAN,C,14,2,3,5,0,6,0.4,1,1,0,0,3,0,0,34,5.9,212,15:07:00,5,18,11,9,55,867,713,54.9,3.1,640,523,55,4,7.3,92,99.3,46,54,16:18:00,13:05:00,40,12,257,62.3,2,0,2,0.0
Jack Hillen,2010,25,NYI,D,64,4,18,22,-5,45,3.6,4,0,0,1,16,1,1,81,4.9,1204,18:49:00,131,54,0,0,,954,1082,46.9,-1.9,703,784,47.3,-1.4,9.4,90.7,100.1,46.4,53.6,18:26:00,15:50:00,39,25,172,45.3,0,0,0,0.0
Niklas Hjalmarsson,2010,23,CHI,D,80,3,7,10,13,39,3.6,3,0,0,0,7,0,0,64,4.7,1478,18:29:00,166,46,0,0,,1117,1078,50.9,-4.5,860,763,53,-1.4,8.1,93.1,101.2,49.6,50.4,18:29:00,16:12:00,32,55,147,43.5,0,0,0,0.0
Shane Hnidy,2010,35,BOS,D,3,0,0,0,-2,2,-0.1,0,0,0,0,0,0,0,3,0,44,14:47:00,1,2,0,0,,38,43,46.9,-4.6,27,36,42.9,-2,0,93.1,93.1,45,55,14:47:00,14:26:00,0,1,9,33.3,0,0,0,0.0
Cody Hodgson,2010,20,VAN,C,8,1,1,2,1,0,0.3,1,0,0,0,1,0,0,9,11.1,62,07:45:00,2,4,16,26,38.1,51,52,49.5,-3.7,39,42,48.1,-4,8,96.4,104.4,38.2,61.8,07:45:00,06:58:00,2,1,17,52.9,0,0,0,0.0
Nick Holden,2010,23,CBJ,D,5,0,0,0,0,0,0.1,0,0,0,0,0,0,0,6,0,86,17:11:00,9,4,0,0,,58,52,52.7,4.6,45,39,53.6,3.2,2.8,97,99.7,45,55,17:11:00,12:59:00,0,0,15,40,0,0,0,0.0
Ryan Hollweg,2010,27,PHX,C,3,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,0,,20,06:33:00,0,8,0,0,,12,23,34.3,-19.4,9,18,33.3,-19.2,0,92.9,92.9,77.8,22.2,06:33:00,06:29:00,0,1,0,,0,0,0,0.0
Ben Holmstrom,2010,23,PHI,C,2,0,0,0,-1,5,-0.1,0,0,0,0,0,0,0,0,,18,09:05:00,0,8,5,11,31.3,9,12,42.9,-14.5,7,10,41.2,-16.2,0,87.5,87.5,60,40,09:05:00,06:22:00,1,0,1,0,0,0,0,0.0
Tomas Holmstrom,2010,38,DET,LW,73,18,19,37,-6,62,3.6,8,10,0,1,9,10,0,125,14.4,1081,14:48:00,11,81,1,0,100,896,687,56.6,1.9,683,536,56,2.4,6.9,91.5,98.5,53.5,46.5,14:48:00,11:42:00,18,26,200,62.5,0,0,0,0.0
Jonas Holos,2010,23,COL,D,39,0,6,6,-3,10,0.9,0,0,0,0,4,1,1,36,0,704,18:03:00,32,19,0,0,,487,525,48.1,-1,377,422,47.2,-1.8,8,92.2,100.2,47,53,18:03:00,14:53:00,9,17,85,42.4,0,0,0,0.0
Korbinian Holzer,2010,22,TOR,D,2,0,0,0,-1,2,-0.1,0,0,0,0,0,0,0,1,0,26,13:01:00,3,1,0,0,,24,22,52.2,11.1,17,16,51.5,8.4,0,91.7,91.7,70,30,13:01:00,11:58:00,1,2,3,33.3,0,0,0,0.0
Shawn Horcoff,2010,32,EDM,C,47,9,18,27,-1,46,2.3,4,5,0,1,12,5,1,78,11.5,878,18:41:00,20,32,393,420,48.3,619,666,48.2,2.8,441,503,46.7,1.9,8.4,92.3,100.7,50.3,49.7,18:41:00,14:24:00,29,24,141,55.3,1,0,1,0.0
Darcy Hordichuk,2010,30,FLA,LW,64,1,4,5,-1,76,0.1,1,0,0,0,4,0,0,32,3.1,324,05:04:00,4,116,0,0,,276,283,49.4,-1,202,206,49.5,-0.3,6.3,92.9,99.2,54,46,05:04:00,05:04:00,5,6,60,53.3,0,0,0,0.0
Patric Hornqvist,2010,24,NSH,RW,79,21,27,48,11,47,5.9,15,6,0,5,19,8,0,265,7.9,1242,15:44:00,36,86,22,23,48.9,976,864,53,4.8,746,665,52.9,5.6,8.5,92.5,101,55.6,44.4,15:44:00,12:57:00,40,21,391,67.8,0,0,0,0.0
Nathan Horton,2010,25,BOS,C,80,26,27,53,29,85,7.4,20,6,0,2,25,2,0,188,13.8,1303,16:17:00,14,74,8,11,42.1,1219,1001,54.9,3.8,902,769,54,3,10.6,93.1,103.7,52.6,47.4,16:17:00,13:51:00,26,25,334,56.3,1,0,1,0.0
Marian Hossa*,2010,32,CHI,RW,65,25,32,57,9,32,7,15,8,2,2,20,11,1,205,12.2,1281,19:42:00,23,48,3,1,75,960,865,52.6,-1.5,732,642,53.3,-0.8,7.8,92.5,100.3,53.3,46.7,19:42:00,15:13:00,53,32,317,64.4,0,0,0,0.0
Jiri Hudler,2010,27,DET,C,73,10,27,37,-7,28,2.9,7,3,0,2,18,9,0,105,9.5,997,13:40:00,11,35,31,39,44.3,826,729,53.1,-2.3,643,576,52.7,-1.9,7.6,90.9,98.5,57.2,42.8,13:40:00,11:25:00,30,32,185,56.8,7,2,5,28.6
Trent Hunter,2010,30,NYI,RW,17,1,3,4,-3,23,0,1,0,0,0,3,0,0,30,3.3,215,12:40:00,5,36,0,2,0,194,196,49.7,0,134,145,48,0,5.7,92.2,97.8,47.4,52.6,12:40:00,11:16:00,3,2,68,44.1,0,0,0,0.0
Matt Hunwick,2010,25,TOT,D,73,1,12,13,-15,25,1.1,1,0,0,0,9,3,0,100,1,1351,18:31:00,71,65,0,0,,943,1098,46.2,-4.9,703,843,45.5,-5.5,6.9,92.2,99.2,48.6,51.4,18:31:00,14:59:00,26,36,189,52.9,0,0,0,0.0
Matt Hunwick,2010,25,COL,D,51,0,10,10,-19,16,0.2,0,0,0,0,7,3,0,74,0,995,19:30:00,57,49,0,0,,943,1098,46.2,-4.9,703,843,45.5,-5.5,6.9,92.2,99.2,48.6,51.4,18:31:00,14:59:00,26,36,189,52.9,0,0,0,0.0
Matt Hunwick,2010,25,BOS,D,22,1,2,3,4,9,0.9,1,0,0,0,2,0,0,26,3.8,357,16:13:00,14,16,0,0,,943,1098,46.2,-4.9,703,843,45.5,-5.5,6.9,92.2,99.2,48.6,51.4,18:31:00,14:59:00,26,36,189,52.9,0,0,0,0.0
Kristian Huselius,2010,32,CBJ,LW,39,14,9,23,-17,10,2.1,8,6,0,1,7,2,0,94,14.9,639,16:23:00,4,4,0,0,,533,437,54.9,3,397,339,53.9,2.3,6,88.1,94.2,63.2,36.8,16:23:00,13:38:00,19,11,176,53.4,4,1,3,25.0
Kent Huskins,2010,31,SJS,D,50,2,8,10,8,12,2.7,2,0,0,0,8,0,0,38,5.3,831,16:37:00,58,18,0,0,,714,586,54.9,2.9,532,445,54.5,2.3,6.8,94.1,100.9,50.3,49.7,16:37:00,15:04:00,10,21,94,40.4,0,0,0,0.0
Andrew Hutchinson,2010,30,PIT,D,5,0,1,1,-3,6,-0.1,0,0,0,0,1,0,0,2,0,77,15:18:00,8,0,0,0,,46,52,46.9,-11.1,37,34,52.1,-3.6,0,90,90,45.8,54.2,15:18:00,12:49:00,0,1,10,20,0,0,0,0.0
Jarome Iginla*,2010,33,CGY,RW,82,43,43,86,0,40,11,29,14,0,6,27,16,0,289,14.9,1717,20:56:00,28,103,227,193,54,1309,1243,51.3,-0.6,978,908,51.9,-0.3,10.3,89.5,99.9,53.2,46.8,20:56:00,16:43:00,40,70,516,55.6,0,0,0,0.0
Raitis Ivanans,2010,32,CGY,LW,1,0,0,0,-1,5,-0.1,0,0,0,0,0,0,0,0,,8,08:20:00,0,1,0,0,,11,7,61.1,,7,6,53.8,,0,75,75,50,50,08:20:00,08:20:00,1,0,1,0,0,0,0,0.0
Barret Jackman,2010,29,STL,D,60,0,13,13,3,57,2.7,0,0,0,0,10,0,3,65,0,1248,20:48:00,114,78,0,0,,980,953,50.7,-3,731,699,51.1,-2.5,9.3,90.4,99.6,42.9,57.1,20:48:00,17:57:00,28,24,151,43,0,0,0,0.0
Tim Jackman,2010,29,CGY,RW,82,10,13,23,4,86,2.3,9,1,0,1,11,2,0,131,7.6,806,09:49:00,21,133,6,10,37.5,750,549,57.7,8,556,381,59.3,9.5,6.6,92.6,99.2,58,42,09:49:00,08:53:00,23,12,225,58.2,0,0,0,0.0
Jean-Francois Jacques,2010,25,EDM,LW,51,4,1,5,-6,63,0.1,4,0,0,0,1,0,0,28,14.3,361,07:04:00,17,111,5,11,31.3,259,347,42.7,-4.1,188,236,44.3,-0.5,5.1,92.9,98,47.6,52.4,07:04:00,06:58:00,6,11,49,57.1,0,0,0,0.0
Doug Janik,2010,30,DET,D,7,0,0,0,-2,7,-0.1,0,0,0,0,0,0,0,8,0,93,13:13:00,7,2,0,0,,84,67,55.6,2.2,58,49,54.2,2,9.3,83.3,92.6,44.4,55.6,13:13:00,12:25:00,0,5,16,50,0,0,0,0.0
Cam Janssen,2010,26,STL,RW,54,1,3,4,-6,131,-0.2,1,0,0,0,3,0,0,16,6.3,263,04:53:00,7,95,0,0,,186,237,44,-8,140,167,45.6,-6.3,5.8,90,95.8,74.4,25.6,04:53:00,04:52:00,3,2,28,57.1,0,0,0,0.0
Dustin Jeffrey,2010,22,PIT,C,25,7,5,12,5,4,1.8,6,1,0,1,5,0,0,39,17.9,324,12:58:00,10,14,109,138,44.1,260,212,55.1,4,196,153,56.2,4.5,9.5,92,101.6,54.2,45.8,12:58:00,10:41:00,9,8,70,55.7,1,1,0,100.0
Hugh Jessiman,2010,26,FLA,RW,2,0,0,0,-1,5,-0.1,0,0,0,0,0,0,0,2,0,15,07:21:00,0,4,0,0,,18,8,69.2,9.9,16,6,72.7,14.4,0,75,75,20,80,07:21:00,07:21:00,0,0,4,50,0,0,0,0.0
Jesse Joensuu,2010,23,NYI,RW,42,6,3,9,-6,33,0.6,6,0,0,2,3,0,0,41,14.6,486,11:35:00,13,57,5,4,55.6,383,512,42.8,-5.9,273,357,43.3,-6,8,92.4,100.4,44.9,55.1,11:21:00,11:13:00,11,10,74,55.4,0,0,0,0.0
Marcus Johansson,2010,20,WSH,C,69,13,14,27,2,10,2.8,10,2,1,2,13,1,0,102,12.7,1016,14:43:00,22,47,271,398,40.5,789,869,47.6,-4.5,562,643,46.6,-5.4,9.3,92.5,101.8,58.4,41.6,14:43:00,12:34:00,47,29,177,57.6,1,0,1,0.0
Erik Johnson,2010,22,TOT,D,77,8,21,29,-13,56,4.3,4,3,1,2,13,7,1,161,5,1757,22:49:00,133,99,0,0,,1255,1228,50.5,-0.9,951,932,50.5,-0.9,7.5,90.7,98.1,53.7,46.3,22:49:00,17:39:00,28,43,315,51.1,2,0,2,0.0
Erik Johnson,2010,22,STL,D,55,5,14,19,-8,37,3,3,1,1,2,10,4,0,108,4.6,1217,22:08:00,92,67,0,0,,1255,1228,50.5,-0.9,951,932,50.5,-0.9,7.5,90.7,98.1,53.7,46.3,22:49:00,17:39:00,28,43,315,51.1,2,0,2,0.0
Erik Johnson,2010,22,COL,D,22,3,7,10,-5,19,1.4,1,2,0,0,3,3,1,53,5.7,540,1900-01-01 00:33:00,41,32,0,0,,1255,1228,50.5,-0.9,951,932,50.5,-0.9,7.5,90.7,98.1,53.7,46.3,22:49:00,17:39:00,28,43,315,51.1,2,0,2,0.0
Jack Johnson,2010,24,LAK,D,82,5,37,42,-21,44,6.2,2,3,0,0,11,25,1,153,3.3,1902,23:12:00,133,84,0,0,,1371,1430,48.9,-5,1026,1090,48.5,-4.4,7.3,91.3,98.6,52,48,23:12:00,18:20:00,16,59,385,39.7,7,1,6,14.3
Nick Johnson,2010,25,PIT,RW,4,1,2,3,1,5,0.4,1,0,0,0,2,0,0,10,10,67,16:44:00,2,4,0,0,,57,42,57.6,12.8,42,27,60.9,21.7,12.9,90.5,103.4,47.4,52.6,16:44:00,11:57:00,1,1,14,71.4,0,0,0,0.0
Ryan Johnson,2010,34,CHI,C,34,1,5,6,-2,8,0,1,0,0,1,5,0,0,25,4,352,10:21:00,34,31,197,115,63.1,255,271,48.5,-7,196,185,51.4,-5.3,7.7,90.5,98.2,32.5,67.5,10:21:00,08:54:00,6,5,36,69.4,0,0,0,0.0
Jussi Jokinen,2010,27,CAR,LW,70,19,33,52,3,24,5.8,11,8,0,1,23,10,0,136,14,1206,17:13:00,36,43,166,148,52.9,911,899,50.3,0.1,649,673,49.1,0.1,10.3,91.5,101.8,49.5,50.5,16:55:00,12:37:00,37,38,221,61.5,10,2,8,20.0
Olli Jokinen,2010,32,CGY,C,79,17,37,54,-17,44,4.5,12,5,0,1,23,14,0,208,8.2,1404,17:47:00,35,56,552,613,47.4,1046,1047,50,-3.2,774,773,50,-3.8,7.6,89.8,97.4,52.6,47.4,17:47:00,14:22:00,54,45,368,56.5,5,1,4,20.0
Blair Jones,2010,24,TBL,C,18,1,2,3,-2,2,0.1,1,0,0,0,2,0,0,20,5,144,08:01:00,6,12,46,40,53.5,124,102,54.9,2.9,85,75,53.1,-0.3,6,90.2,96.1,66.7,33.3,08:01:00,0.3333333333333333,5,5,32,62.5,0,0,0,0.0
David Jones,2010,26,COL,RW,77,27,18,45,-2,28,5.2,21,6,0,4,14,3,1,153,17.6,1361,17:41:00,38,93,10,11,47.6,930,1078,46.3,-4.1,691,823,45.6,-4.3,9.6,91.6,101.2,51.7,48.3,17:41:00,13:48:00,24,28,267,57.3,4,0,4,0.0
Randy Jones,2010,29,TBL,D,61,1,12,13,-4,15,2.2,1,0,0,0,12,0,0,52,1.9,1041,17:03:00,104,42,0,0,,892,766,53.8,1.2,679,546,55.4,1.7,7.3,89.8,97.1,48.5,51.5,17:03:00,13:58:00,20,35,129,40.3,0,0,0,0.0
Ryan Jones,2010,26,EDM,LW,81,18,7,25,-5,34,2.5,15,2,1,2,5,2,0,126,14.3,1121,13:50:00,57,152,10,19,34.5,642,880,42.2,-4.6,452,634,41.6,-3.4,7.9,92.7,100.6,49,51,13:50:00,10:50:00,38,33,229,55,2,0,2,0.0
Jacob Josefson,2010,19,NJD,C,28,3,7,10,5,6,1.2,3,0,0,1,4,3,0,31,9.7,371,13:14:00,8,8,95,107,47,236,233,50.3,-5.4,184,172,51.7,-4.4,7.7,95.1,102.8,58,42,13:14:00,11:28:00,8,7,55,54.5,1,0,1,0.0
Derek Joslin,2010,23,TOT,D,34,2,7,9,5,10,2.1,1,1,0,1,7,0,0,34,5.9,519,15:16:00,28,40,0,0,,416,423,49.6,-0.8,289,326,47,-2,9.4,94,103.4,49.8,50.2,15:16:00,0.5416666666666666,7,17,77,44.2,0,0,0,0.0
Derek Joslin,2010,23,SJS,D,17,1,3,4,-2,8,0.6,1,0,0,0,3,0,0,11,9.1,212,12:28:00,11,19,0,0,,416,423,49.6,-0.8,289,326,47,-2,9.4,94,103.4,49.8,50.2,15:16:00,0.5416666666666666,7,17,77,44.2,0,0,0,0.0
Derek Joslin,2010,23,CAR,D,17,1,4,5,7,2,1.5,0,1,0,1,4,0,0,23,4.3,307,18:04:00,17,21,0,0,,416,423,49.6,-0.8,289,326,47,-2,9.4,94,103.4,49.8,50.2,15:16:00,0.5416666666666666,7,17,77,44.2,0,0,0,0.0
Ed Jovanovski,2010,34,PHX,D,50,5,9,14,4,39,3,4,1,0,1,7,1,1,73,6.8,1024,20:29:00,91,87,0,0,,767,808,48.7,-3.9,558,640,46.6,-4.6,8.1,92.8,100.8,43.1,56.9,20:29:00,16:29:00,9,37,152,48,0,0,0,0.0
